day,start_datetime,end_datetime,activity,calories,distance,intensity,label,source,id
"2025-08-17","2025-08-17T18:14:00-04:00","2025-08-17T18:37:00-04:00","walking",69.80806732177734,1102.459686244895,"moderate","","confirmed","0ba6af35-cd09-4b57-926e-c5fbd20bcb5a"
"2025-08-17","2025-08-17T22:50:00-04:00","2025-08-17T23:03:00-04:00","walking",38.50981521606445,571.687695700315,"moderate","","confirmed","bb94a494-32bf-4676-9fd8-630cc29d04c9"
"2025-08-18","2025-08-18T08:23:00-04:00","2025-08-18T08:34:00-04:00","walking",30.878522872924805,"","moderate","","confirmed","6eb79ae4-e537-45c5-a4cd-10bf3f0b7ff0"
"2025-08-18","2025-08-18T08:41:00-04:00","2025-08-18T08:55:00-04:00","walking",48.025428771972656,178.54368787539573,"moderate","","confirmed","02dad54b-8b9f-4b37-829e-a4a3a4313720"
"2025-08-18","2025-08-18T12:12:00-04:00","2025-08-18T12:35:00-04:00","walking",63.26629638671875,876.8856605225267,"moderate","","confirmed","b8d26234-ad5f-4c6a-9461-aef2bede8644"
"2025-08-18","2025-08-18T13:16:00-04:00","2025-08-18T13:27:00-04:00","walking",21.328886032104492,156.8651214643003,"moderate","","confirmed","79e7894a-d743-49bf-8f57-cf7f400ef7e8"
"2025-08-18","2025-08-18T17:57:00-04:00","2025-08-18T19:30:00-04:00","strengthTraining",373.4920654296875,"","moderate","","confirmed","1b81cc88-ed6b-4b16-b429-169259ae1b74"
"2025-08-18","2025-08-18T20:10:00-04:00","2025-08-18T20:21:00-04:00","walking",28.473867416381836,"","moderate","","confirmed","0e51d87e-a1e3-495a-92ce-065157078c8a"
"2025-08-19","2025-08-19T12:53:00-04:00","2025-08-19T13:19:00-04:00","walking",52.560874938964844,875.068848196148,"moderate","","confirmed","1ed0953b-7b84-4063-8824-e04810706fc0"
"2025-08-19","2025-08-19T16:44:00-04:00","2025-08-19T16:56:00-04:00","houseWork",33.105133056640625,"","moderate","","confirmed","a03bc245-223c-4232-aa4c-1e640c86233c"
"2025-08-19","2025-08-19T17:45:00-04:00","2025-08-19T19:23:00-04:00","strengthTraining",392.49102783203125,11.680016407801354,"moderate","","confirmed","e52bfc3d-bb88-4fe0-bdbf-e8c3147093c7"
"2025-08-20","2025-08-20T14:57:00-04:00","2025-08-20T15:45:00-04:00","walking",139.9790496826172,95.33018407497356,"moderate","","confirmed","69097886-a91a-4981-8dd0-ee6d293edd85"
"2025-08-20","2025-08-20T19:29:00-04:00","2025-08-20T19:58:00-04:00","walking",80.90083312988281,1594.507190486577,"moderate","","confirmed","48831f16-ddcf-44c6-819e-8b4fb356b625"
"2025-08-21","2025-08-21T08:14:00-04:00","2025-08-21T08:25:00-04:00","walking",38.00058364868164,906.9318775929308,"moderate","","confirmed","2beaa329-4561-44ce-a552-5bf83ea4d2ba"
"2025-08-21","2025-08-21T12:15:00-04:00","2025-08-21T12:50:00-04:00","walking",113.3011245727539,850.8705590909726,"moderate","","confirmed","6e16ab46-447d-45a9-8b32-60688a0297dd"
